AGR_ID|open_rows|open_amt
59379|6|20268.00
94286|198|20265.12
70164|12|20259.00
509494|66|20256.84
237661|165|20230.65
140119|24|20208.00
123969|12|20205.00
112543|18|20169.00
320156|144|20167.80
111547|152|20165.65
863691|42|20140.80
136509|121|20117.46
121321|63|20106.00
100981|18|20081.94
194358|180|20081.34
130988|6|20052.00
150746|18|20034.00
17375|110|20033.42
136672|18|20010.00
59779|144|19992.96
73879|9|19980.00
154918|6|19974.00
301493|6|19968.00
180106|156|19951.44
211583|132|19947.36
116608|9|19938.00
67679|198|19918.26
447798|84|19913.76
324965|108|19892.76
67477|18|19848.00
95325|6|19830.00
239281|132|19828.44
242520|60|19803.00
360588|10|19800.14
395956|18|19800.00
65567|6|19794.00
295398|120|19771.08
216585|18|19746.00
448808|72|19745.52
19060|120|19732.92
244060|132|19732.68
176357|6|19728.00
84331|6|19710.00
284343|132|19705.56
215375|132|19705.08
119371|18|19701.00
460623|12|19686.00
181163|30|19668.00
105662|216|19655.64
235208|16|19640.00
182017|54|19628.88
146187|6|19626.00
253334|144|19616.52
233419|144|19608.24
185444|216|19600.92
297567|144|19566.72
123393|12|19554.00
115111|12|19554.00
216572|6|19548.00
142009|12|19500.00
171396|144|19455.12
451381|6|19446.00
349504|12|19440.00
426729|96|19417.32
93803|6|19416.00
99961|24|19416.00
98828|162|19412.64
93781|12|19404.00
61750|198|19377.18
162605|18|19374.00
307684|132|19366.44
430675|120|19359.36
238888|12|19338.00
95508|18|19314.00
98719|160|19294.00
33330|18|19284.00
79129|24|19284.00
77466|6|19272.00
95828|12|19248.00
697632|42|19247.10
156148|12|19239.60
327496|132|19214.04
134445|6|19200.00
167446|12|19179.00
125672|12|19170.00
261542|144|19146.96
414414|132|19135.56
264149|108|19126.80
207032|60|19122.60
165292|30|19110.00
386428|132|19071.72
309447|18|19065.00
260993|216|19056.42
263554|6|19044.00
115975|8|19032.00
57078|15|19014.00
471843|6|18990.00
466300|132|18978.00
161348|6|18966.00
396622|102|18962.04
227351|132|18934.08
245636|120|18925.08
266312|165|18898.80
361333|144|18892.20
308115|42|18876.96
333087|26|18837.00
344122|9|18810.00
137322|12|18798.00
46240|9|18795.00
783485|36|18794.20
178398|12|18786.00
296831|120|18749.40
192832|147|18740.19
149756|144|18708.06
141722|132|18705.36
214507|18|18702.00
218340|16|18692.00
157290|12|18690.00
335661|144|18676.32
570914|4|18659.44
465687|96|18654.36
131226|12|18654.00
96580|252|18651.15
118576|12|18648.00
109939|126|18630.00
161777|6|18630.00
113123|132|18623.16
199402|18|18612.00
194940|3|18603.00
136447|15|18597.00
333266|120|18583.68
58737|198|18579.24
98721|27|18576.00
97790|231|18569.04
299079|144|18563.04
1032561|2|18524.00
144900|128|18519.36
119275|6|18498.00
123423|132|18466.50
107000|12|18450.00
146553|12|18444.00
273173|6|18432.00
180937|6|18414.00
282559|132|18396.60
324470|132|18352.68
159308|108|18335.88
192398|18|18318.00
108381|198|18310.32
194421|12|18285.00
21870|132|18261.96
248121|132|18230.76
180673|42|18228.00
82822|6|18222.00
3961|132|18203.28
72734|12|18180.54
106437|144|18180.16
51535|3|18177.00
259799|132|18133.92
251171|132|18124.92
172545|108|18123.24
483742|81|18098.70
246069|18|18090.00
161321|90|18088.50
297522|120|18081.24
253734|132|18079.44
180254|132|18075.24
235992|126|18064.41
485302|6|18054.00
186228|216|18046.98
250567|96|18044.88
245770|120|18031.80
168754|6|18006.00
5108|144|17923.20
37547|132|17887.68
303891|132|17887.08
76995|198|17880.66
114739|18|17856.00
101928|120|17849.52
65701|6|17847.00
375276|84|17845.68
54689|6|17826.00
231204|12|17820.00
165132|36|17783.34
107439|27|17775.36
224935|132|17753.16
157117|12|17750.46
108298|252|17735.97
104531|12|17724.00
63230|12|17712.00
204569|180|17670.24
110781|12|17670.00
95708|54|17658.00
93310|112|17645.76
23480|144|17626.08
131501|144|17616.72
27994|156|17610.12
158087|9|17610.00
217547|64|17600.00
238033|132|17590.68
72832|198|17577.18
170443|6|17550.00
102627|6|17538.00
395392|132|17527.68
210985|132|17520.84
504923|18|17520.00
658778|6|17518.00
104277|12|17514.00
149844|108|17461.20
82747|12|17436.00
124652|18|17430.00
149020|12|17430.00
76284|18|17418.06
237973|6|17418.00
284142|18|17418.00
49040|84|17413.68
322558|66|17400.00
127781|144|17392.32
419997|120|17370.78
147116|96|17370.48
392291|18|17370.00
462980|18|17364.00
401338|36|17343.00
296569|132|17312.88
707795|68|17308.56
407087|48|17307.24
182314|12|17304.00
101842|27|17298.00
301106|84|17296.44
407159|132|17290.32
266422|12|17274.00
258119|12|17274.00
327703|9|17244.00
121786|18|17217.00
161507|132|17211.12
270435|84|17202.12
160563|132|17186.40
106685|144|17183.52
61352|12|17172.00
344730|48|17170.44
519006|12|17169.60
1168460|12|17136.12
158758|12|17106.00
512178|6|17100.00
249231|9|17100.00
78565|9|17100.00
189050|12|17088.00
162902|18|17082.00
139003|198|17068.14
241203|6|17064.00
390603|18|17046.00
67145|12|17040.00
462800|27|17037.00
285516|132|17018.16
80106|126|16974.00
293863|198|16958.88
319830|132|16929.24
241647|144|16926.96
7615|60|16924.20
184817|6|16920.00
201632|6|16920.00
83649|132|16916.40
153251|6|16914.00
385843|9|16911.00
157246|6|16908.00
219292|12|16902.00
61390|144|16855.92
524010|24|16848.00
295667|105|16832.25
215535|120|16830.24
352574|6|16830.00
507746|126|16824.36
118089|18|16812.00
129292|6|16806.00
176956|6|16794.00
470566|18|16782.00
105153|6|16770.00
377406|132|16768.80
484258|3|16761.00
86551|132|16750.08
139421|6|16746.00
179347|216|16745.76
116324|9|16740.00
12370|132|16737.60
312835|120|16705.68
255374|12|16656.00
155581|9|16650.00
309268|6|16650.00
512400|102|16647.36
191878|24|16644.00
405140|108|16636.68
98280|162|16628.94
339805|144|16615.44
184143|24|16614.00
142971|12|16584.00
53485|132|16583.04
696291|15|16582.14
214851|8|16572.00
32559|18|16572.00
2911|72|16570.44
3059|132|16562.16
115929|144|16524.24
78722|144|16515.36
275912|12|16500.00
64642|18|16476.00
288869|12|16476.00
148113|24|16470.00
145386|162|16466.94
361583|96|16425.12
196905|6|16422.00
120597|180|16402.05
248261|132|16394.76
88065|6|16386.00
289487|132|16361.64
276503|72|16360.80
189643|12|16353.00
168049|18|16308.00
20536|88|16304.53
97470|128|16290.56
57883|18|16290.00
153022|12|16284.00
140902|18|16278.00
155760|18|16254.00
64032|180|16243.50
66607|18|16236.00
162020|12|16230.00
431098|24|16212.00
286892|9|16191.00
245450|132|16187.04
402095|132|16182.36
84857|6|16182.00
123591|132|16161.48
469275|9|16158.00
160114|12|16158.00
306046|156|16150.98
356069|6|16104.00
172278|36|16087.20
90605|180|16068.90
158899|6|16051.80
39116|144|16048.32
120836|9|16044.00
307578|132|16029.96
91729|6|16026.00
134643|24|16002.00
268014|12|15978.00
172392|12|15972.00
148731|12|15948.00
254221|132|15936.84
227662|198|15915.78
353689|144|15914.88
284063|108|15913.32
134874|120|15910.92
296128|189|15904.35
459938|24|15900.00
122854|6|15900.00
153794|210|15887.13
409999|144|15873.36
57358|132|15872.76
142349|6|15870.00
102128|231|15860.25
99152|198|15854.76
398645|132|15840.00
465770|108|15835.20
96465|9|15831.00
92905|18|15831.00
12562|132|15827.28
13442|156|15819.96
94188|132|15816.72
259092|132|15816.24
387169|120|15807.12
278046|132|15784.56
260842|144|15780.84
189573|12|15780.00
327652|12|15777.00
244646|144|15766.08
95855|18|15762.00
425353|84|15741.72
164772|156|15727.44
141577|6|15714.00
89875|9|15714.00
92526|6|15708.00
49194|112|15678.88
304322|9|15669.00
125318|12|15654.00
85177|152|15653.91
313151|18|15618.00
68699|12|15618.00
188169|12|15582.00
521409|6|15558.00
358426|84|15549.72
414294|96|15547.80
451569|10|15541.44
157709|9|15534.00
196679|12|15528.00
43900|96|15527.64
93510|9|15525.00
69214|9|15517.68
499060|6|15516.00
240479|6|15516.00
633947|48|15514.17
167567|12|15504.00
164573|24|15498.00
3294|132|15446.40
285893|96|15442.98
328890|54|15426.00
136290|6|15420.00
193873|12|15384.00
59040|198|15383.16
150149|12|15348.00
15002|108|15281.76
443860|6|15270.00
182966|18|15267.00
273400|6|15264.00
154733|12|15264.00
233400|120|15260.76
205061|8|15260.00
387381|132|15250.08
519358|12|15240.00
219029|24|15224.00
98707|144|15215.16
305185|18|15186.00
433674|108|15144.96
82589|12|15138.00
52485|9|15120.00
91509|152|15105.00
195059|132|15061.56
570908|4|15042.56
134994|9|15039.00
397629|6|15036.00
451425|84|15032.04
74494|36|15015.87
336423|12|14988.00
471086|18|14982.00
595630|6|14973.00
161322|6|14964.00
195957|126|14956.62
119816|12|14952.00
499494|24|14952.00
385654|144|14950.68
133342|12|14940.00
92764|6|14931.00
150481|6|14928.00
68852|165|14923.95
80746|27|14922.00
363474|9|14895.00
109430|9|14895.00
146325|165|14879.55
199797|12|14874.00
349730|12|14862.00
219222|144|14859.72
270497|132|14845.56
62577|18|14838.00
340966|18|14826.00
153031|6|14814.00
366461|18|14796.00
114298|96|14789.04
121304|180|14771.10
236786|132|14770.56
159541|12|14766.00
219604|54|14760.00
247055|144|14748.72
105141|120|14741.16
138620|216|14724.00
120705|18|14718.00
315938|6|14706.00
704154|14|14698.56
152352|6|14694.00
65732|6|14688.00
125932|18|14688.00
156691|18|14688.00
128896|12|14682.00
101801|18|14679.00
233042|176|14673.28
676329|10|14647.52
383826|52|14627.00
59859|96|14611.44
497603|171|14601.96
180754|108|14598.84
24901|144|14587.20
210982|132|14577.48
263996|138|14573.04
159831|120|14568.96
63321|6|14568.00
186645|12|14562.00
197173|132|14556.84
91637|165|14546.25
424999|18|14538.00
102558|12|14538.00
123874|6|14532.00
437028|6|14526.00
92021|9|14517.00
181569|84|14514.72
378259|120|14440.56
67804|144|14429.28
223820|26|14400.49
172878|198|14394.96
306264|12|14382.00
411170|6|14382.00
23919|90|14364.40
220349|132|14353.20
105430|152|14326.57
243820|6|14322.00
135829|24|14310.00
215123|18|14310.00
389703|132|14307.84
109307|12|14298.00
170655|144|14297.04
252202|132|14294.28
417735|18|14286.00
449599|18|14286.00
347485|12|14274.00
240169|132|14270.40
115525|144|14268.24
95304|128|14266.72
249705|84|14265.84
469914|18|14265.00
196864|12|14256.00
142736|3|14253.00
60340|132|14241.96
123036|80|14241.00
103336|12|14238.00
215614|96|14236.20
503602|18|14226.00
168471|132|14225.64
231667|3|14220.00
378690|75|14219.70
336341|144|14195.16
131178|12|14178.00
263687|6|14136.00
486078|108|14096.82
296378|144|14085.48
117629|88|14083.96
161340|144|14076.36
302518|18|14076.00
58877|6|14076.00
219958|144|14064.36
104984|9|14058.00
224377|132|14051.16
236961|12|14040.00
96636|132|14024.76
72583|198|14010.84
92165|9|13995.00
86240|6|13992.00
95204|6|13992.00
348638|12|13986.00
45131|6|13986.00
59363|12|13986.00
196455|18|13980.00
173054|180|13968.60
75170|9|13947.00
131605|6|13944.00
514822|72|13932.15
348809|18|13932.00
113315|144|13920.36
221480|12|13914.00
401849|60|13890.72
62726|6|13884.00
255986|48|13868.04
51230|3|13866.00
264495|144|13851.48
24678|132|13849.44
416698|18|13842.00
234179|30|13836.00
245375|90|13835.70
139179|9|13830.00
256228|57|13829.91
53475|120|13802.28
276833|72|13800.00
306468|144|13784.88
226528|144|13776.12
283761|12|13758.00
95658|6|13728.00
43720|70|13726.60
210354|120|13726.08
883556|8|13723.64
294616|132|13723.08
382430|18|13722.00
333239|6|13722.00
152091|12|13710.00
403968|18|13704.00
203403|132|13703.40
90407|60|13680.00
232682|12|13680.00
237123|132|13668.36
163395|24|13666.38
191908|12|13656.00
157422|24|13647.18
60338|6|13638.00
53621|18|13629.00
296102|12|13626.00
60467|132|13596.72
274886|144|13595.76
322515|120|13582.68
4866|132|13576.32
6705|144|13573.56
87579|12|13572.00
46804|6|13563.00
414956|16|13548.00
87105|12|13542.00
92465|6|13530.00
157099|6|13530.00
275437|144|13518.96
8654|132|13517.16
503226|18|13500.00
213883|144|13491.60
222534|144|13481.52
236326|132|13480.32
159972|6|13476.00
218300|132|13469.64
179858|18|13464.00
307424|48|13458.12
76064|12|13446.00
214480|48|13440.00
251973|12|13434.00
308322|12|13428.00
230410|6|13416.00
93797|24|13416.00
241869|18|13410.00
94975|144|13392.72
310506|9|13374.00
192518|18|13374.00
39820|6|13368.00
214882|6|13362.00
275322|144|13350.96
241011|132|13345.32
300851|144|13309.80
129473|80|13301.20
241386|132|13296.72
161530|24|13296.00
335003|12|13254.00
260263|132|13252.32
311079|6|13248.00
119479|144|13219.20
166851|18|13206.00
335577|72|13194.00
227112|9|13194.00
297501|6|13194.00
115586|132|13192.56
126554|132|13170.48
483867|6|13140.00
192280|48|13137.90
374952|108|13116.00
22168|80|13097.60
121171|12|13080.00
239910|6|13065.00
190767|144|13062.60
181740|12|13062.00
115625|132|13056.72
149290|6|13056.00
74906|90|13044.30
131146|9|13044.00
36670|88|13036.98
165171|144|13032.24
224155|132|13030.32
157964|6|13026.00
6406|144|13014.84
333389|6|13002.00
189715|12|13002.00
223779|144|12992.76
570905|4|12987.64
220358|144|12976.80
90828|144|12960.00
111636|132|12944.64
103098|12|12942.00
84149|9|12933.00
193123|18|12930.00
134468|18|12918.00
81189|144|12910.08
88341|6|12907.38
16509|132|12900.00
76748|9|12879.00
186799|12|12876.00
38911|144|12865.92
156398|12|12846.00
500049|108|12837.54
196592|120|12837.48
113773|6|12828.00
92918|144|12813.60
150684|18|12810.00
125050|9|12798.00
495536|32|12788.84
266327|9|12762.00
205683|6|12757.08
392051|96|12752.16
126929|96|12731.28
365274|132|12728.88
190376|12|12726.00
231314|6|12720.00
80638|12|12714.00
156528|6|12714.00
259706|114|12708.96
83963|6|12699.00
186125|12|12696.00
68915|6|12689.70
197938|12|12687.00
151599|9|12672.00
412027|18|12672.00
319861|9|12672.00
122742|80|12662.40
321733|12|12642.00
218083|27|12636.00
33931|18|12636.00
177603|18|12618.00
25663|132|12608.76
335204|72|12600.00
456179|12|12600.00
342029|132|12583.20
181840|18|12572.28
122639|12|12570.00
131505|12|12558.00
129682|6|12549.00
189810|12|12546.00
242814|132|12533.28
187430|126|12531.24
118780|12|12528.00
188233|12|12522.00
196294|9|12501.00
221395|6|12486.00
422098|6|12484.50
112634|114|12483.60
184714|18|12474.00
77532|18|12468.00
61972|36|12456.00
147669|15|12450.00
128288|18|12411.00
262476|108|12397.26
67782|6|12396.00
200289|120|12373.92
152843|6|12372.00
161307|6|12360.00
160734|18|12357.00
315716|72|12343.80
189176|12|12342.00
125499|6|12342.00
70884|12|12336.00
155483|216|12330.72
220355|132|12325.08
424265|42|12324.00
278114|132|12304.44
65660|12|12303.00
208423|4|12296.00
120798|6|12246.00
156308|18|12246.00
229883|144|12199.92
187021|144|12195.48
91350|12|12192.00
222400|144|12182.28
234483|3|12180.00
456246|12|12174.00
138037|144|12166.47
154417|9|12150.00
102331|153|12140.21
35259|18|12120.00
136353|12|12120.00
520074|9|12114.00
354612|9|12096.00
306441|6|12078.00
74342|99|12077.89
139952|3|12075.00
89308|9|12069.00
103866|6|12066.00
84321|12|12066.00
145962|6|12048.00
132599|15|12045.00
211664|144|12026.88
155093|6|12000.00
177833|18|11997.00
190488|6|11994.00
234562|132|11993.40
226220|9|11988.00
238551|84|11978.64
369114|96|11973.36
251975|12|11970.00
319489|132|11968.08
132191|36|11964.00
385200|96|11956.56
638814|8|11955.72
191022|144|11954.76
191885|12|11916.00
92766|3|11913.00
67203|6|11910.00
338907|120|11901.96
79730|6|11901.00
137884|77|11875.27
34227|6|11874.00
479763|78|11828.25
209011|8|11828.00
208952|132|11826.36
223207|132|11820.72
235058|132|11804.88
166756|12|11802.00
335907|108|11796.96
33425|6|11790.00
290651|144|11777.52
334041|24|11772.00
105065|168|11760.00
304540|6|11724.00
129567|18|11712.00
147922|6|11706.00
132460|162|11700.54
310407|9|11700.00
183367|12|11694.00
147459|198|11671.56
112930|128|11658.88
115805|18|11637.00
73056|18|11628.00
362488|12|11622.00
178313|9|11619.00
324705|120|11597.16
78914|6|11592.00
232194|132|11577.48
167449|18|11574.00
670377|12|11571.03
27119|132|11545.32
172219|96|11539.80
101176|6|11538.00
458978|6|11535.90
504656|108|11527.44
138502|6|11514.00
162913|12|11499.00
305277|6|11496.00
288172|144|11491.08
149818|180|11471.55
486278|84|11454.00
520703|12|11448.00
306119|9|11448.00
9650|132|11442.48
100568|12|11442.00
87675|6|11442.00
286912|120|11438.64
483592|15|11433.00
523679|6|11430.00
72834|12|11406.00
522656|18|11406.00
148387|6|11400.00
31332|70|11377.60
134277|12|11370.00
112224|18|11364.00
305212|18|11358.00
161463|10|11340.00
231084|6|11340.00
164907|6|11334.00
5489|132|11331.24
374245|3|11322.00
470343|18|11316.00
101312|9|11313.00
128075|144|11310.48
93783|6|11307.00
134881|12|11304.00
227950|4|11300.00
117145|80|11293.30
463799|96|11287.68
173784|144|11272.32
164938|27|11272.05
191981|24|11268.00
232205|156|11265.60
356655|51|11258.52
468252|84|11250.00
95111|18|11244.00
277532|144|11230.44
182773|132|11219.52
125511|6|11217.00
130713|15|11207.73
175991|6|11190.00
175489|18|11190.00
153991|6|11184.00
378012|12|11184.00
183093|12|11172.00
441035|18|11166.00
108188|6|11154.00
516175|114|11143.14
176648|18|11142.00
68256|18|11118.00
18879|99|11088.00
84870|9|11079.00
91811|132|11079.00
63879|12|11076.00
318826|132|11073.24
360345|6|11070.00
12720|132|11065.80
53557|3|11064.00
172968|12|11058.00
162866|24|11052.00
141241|9|11052.00
468353|84|11043.12
320637|72|11037.96
178828|6|11028.00
615046|32|10992.64
131087|30|10992.00
368008|6|10992.00
447723|6|10986.00
20773|144|10962.00
81484|18|10944.00
49146|112|10937.22
329912|132|10923.84
163071|18|10908.00
150436|12|10884.00
132908|18|10878.00
140745|9|10872.00
154990|12|10866.00
159353|12|10866.00
88629|9|10854.00
145517|12|10848.00
101039|6|10848.00
2250|2|10845.06
101468|63|10845.00
143108|9|10845.00
444479|108|10840.20
63907|6|10836.00
56985|6|10824.00
469572|6|10818.00
190315|12|10812.00
340698|96|10800.00
157318|12|10800.00
326038|12|10782.00
93409|24|10770.00
48435|9|10767.00
75101|12|10764.00
156349|18|10764.00
165729|132|10756.68
396573|72|10750.20
83874|12|10746.00
97210|108|10743.36
174875|30|10740.00
94409|132|10734.48
242599|132|10734.00
318483|48|10725.12
170893|6|10722.00
497419|78|10714.98
410128|84|10711.68
87395|9|10710.00
35210|6|10704.00
49738|15|10689.00
67105|12|10686.00
193219|6|10668.00
599328|4|10667.20
231836|132|10638.84
83739|69|10636.17
187476|18|10632.00
342182|144|10626.72
509387|18|10626.00
451978|12|10614.00
145277|12|10614.00
92492|6|10614.00
263807|4|10611.24
48054|12|10608.00
437215|3|10602.00
60745|72|10585.68
242923|12|10583.10
28046|88|10578.70
189344|18|10566.00
112464|12|10551.00
68405|12|10548.00
101991|6|10548.00
135075|12|10543.80
332125|132|10541.40
229219|21|10526.46
220389|8|10500.00
323541|96|10494.48
129740|18|10494.00
148059|6|10494.00
91789|9|10476.00
271959|66|10473.42
502782|38|10471.08
33550|18|10470.00
97133|9|10458.00
124413|12|10452.00
77166|9|10440.00
93106|6|10422.00
