LREF	INVOICEREF	TYPE	IOCODE	CROSSREF_MAIN_LREF	PAYTYPE	TRANSTYPE	LINETYPE	INST_NR	DATE_	PAYABLETOTAL	PAID	CANCELED	CANCELLATIONPAYMENT	CLIENTREF	ABYS_ID	ABYS_ACCOUNT_ID	ABYS_AGREEMENT_ID	ABYS_MAIN_LREF	ABYS_ACTION_TYPE_ID	OV_KIND	REF_DEPOSIT_ACCOUNT_ID	REF_DEPOSIT_ACCOUNT_ACTION_ID	CASH_ID	RECEIPT_NUMBER	ALLOC_RN	PAY_FULL_AMT	ALLOC_SRC
34731473	34731473	101	1	468800	32	113	103	0	2009-03-10 00:00:00	246	0	0	0	251522	34731473	570480	197168	468800	4	PAY	\N	\N	12	23902	1	246	INCOME
34943669	34943669	101	1	661450	32	113	103	0	2011-05-17 00:00:00	311	0	0	0	306082	34943669	853989	276503	661450	4	PAY	\N	\N	22	48641	1	311	INCOME
34984326	34984326	101	1	702889	32	113	103	0	2011-10-20 00:00:00	11	0	0	0	306082	34984326	899639	276503	702889	4	PAY	\N	\N	80	13459	1	11	INCOME
35080081	35080081	101	1	800106	32	113	103	0	2013-01-16 00:00:00	200	0	0	0	306082	35080081	998085	276503	800106	4	PAY	\N	\N	70	85752	1	200	INCOME
35080082	35080082	101	1	800107	32	113	103	0	2013-01-16 00:00:00	41.45	0	0	0	306082	35080082	998086	276503	800107	4	PAY	\N	\N	70	85753	1	41.45	INCOME
35315774	35315774	101	1	35315773	32	113	103	0	2002-04-09 00:00:00	30	0	0	0	6879	35315774	26833591	5727	35315773	4	PAY	\N	\N	1	1321	1	30	INCOME
35356494	35356494	101	1	35356493	32	113	103	0	2000-11-28 00:00:00	2520	0	0	0	48214	35356494	26853951	2221	35356493	4	PAY	\N	\N	1	21681	1	2520	INCOME
35892386	35892386	101	1	8610521	174	113	103	0	2004-03-22 00:00:00	48.18	0	0	0	6879	35892386	1697841	5727	8610521	7	PAY	\N	\N	515	13	1	48.18	INCOME
35903044	35903044	101	1	8170377	174	113	103	0	2004-12-16 00:00:00	2450.84	0	0	0	48214	35903044	1258730	2221	8170377	7	PAY	\N	\N	521	200412006931004	1	2450.84	INCOME
35924390	35924390	101	1	8212936	174	113	103	0	2004-11-23 00:00:00	13.56	0	0	0	6879	35924390	1301161	5727	8212936	7	PAY	\N	\N	519	1307	1	13.56	INCOME
36009427	36009427	101	1	8406681	174	113	103	0	2004-07-27 00:00:00	8.61	0	0	0	6879	36009427	1494398	5727	8406681	7	PAY	\N	\N	531	33019003598	1	8.61	INCOME
36056095	36056095	101	1	10407024	174	113	103	0	2004-03-16 00:00:00	2730.67	0	0	0	48214	36056095	3488489	2221	10407024	7	PAY	\N	\N	521	200403005649186	1	2730.67	INCOME
36084553	36084553	101	1	8802265	32	113	103	0	2004-02-27 00:00:00	70.34	0	0	0	6879	36084553	1889275	5727	8802265	4	PAY	\N	\N	13	11998	1	70.34	INCOME
36090783	36090783	101	1	8449236	32	113	103	0	2003-02-18 00:00:00	0.38	0	0	0	6879	36090783	1536886	5727	8449236	4	PAY	\N	\N	6	16595	1	0.38	INCOME
36092282	36092282	101	1	8445999	32	113	103	0	2003-01-28 00:00:00	6033.73	0	0	0	48214	36092282	1533659	2221	8445999	4	PAY	\N	\N	7	782	1	6033.73	INCOME
36094467	36094467	101	1	8445999	32	113	103	0	2003-02-06 00:00:00	475	0	0	0	48214	36094467	1533659	2221	8445999	4	PAY	\N	\N	7	919	1	486.78	INCOME
1350000017	36094467	101	1	36094466	32	113	103	0	2003-02-06 00:00:00	11.78	0	0	0	48214	36094467	1533659	2221	36094466	4	PAY	\N	\N	7	919	2	486.78	INCOME
36094688	36094688	101	1	8791067	174	113	103	0	2004-02-20 00:00:00	4325.91	0	0	0	48214	36094688	1878094	2221	8791067	7	PAY	\N	\N	521	200402005658595	1	4325.91	INCOME
36124560	36124560	101	1	8747460	174	113	103	0	2004-01-19 00:00:00	3522.65	0	0	0	48214	36124560	1834557	2221	8747460	7	PAY	\N	\N	521	200401005286326	1	3522.65	INCOME
36131524	36131524	101	1	8765345	174	113	103	0	2004-01-26 00:00:00	62.32	0	0	0	6879	36131524	1852418	5727	8765345	7	PAY	\N	\N	521	200401007292165	1	62.32	INCOME
36156430	36156430	101	1	8371893	174	113	103	0	2002-11-22 00:00:00	652.97	0	0	0	48214	36156430	1459750	2221	8371893	7	PAY	\N	\N	502	14	1	652.97	INCOME
36176025	36176025	101	1	8489418	174	113	103	0	2004-05-17 00:00:00	15.95	0	0	0	6879	36176025	1576991	5727	8489418	7	PAY	\N	\N	519	1649	1	15.95	INCOME
36185984	36185984	101	1	8476178	174	113	103	0	2004-05-18 00:00:00	1192.3	0	0	0	48214	36185984	1563770	2221	8476178	7	PAY	\N	\N	521	200405006212327	1	1192.3	INCOME
36208065	36208065	101	1	8688394	32	113	103	0	2003-06-17 00:00:00	690.02	0	0	0	48214	36208065	1775590	2221	8688394	4	PAY	\N	\N	7	3722	1	728	INCOME
1350000025	36208065	101	1	36208064	32	113	103	0	2003-06-17 00:00:00	38	0	0	0	48214	36208065	1775590	2221	36208064	4	PAY	\N	\N	7	3722	2	728	INCOME
36225637	36225637	101	1	8695812	32	113	103	0	2003-06-02 00:00:00	34.61	0	0	0	6879	36225637	1782988	5727	8695812	4	PAY	\N	\N	13	3233	1	34.61	INCOME
36237953	36237953	101	1	8688394	32	113	103	0	2003-05-28 00:00:00	6105.14	0	0	0	48214	36237953	1775590	2221	8688394	4	PAY	\N	\N	7	3154	1	6105.14	INCOME
36248748	36248748	101	1	8920115	174	113	103	0	2003-09-30 00:00:00	6.94	0	0	0	6879	36248748	2006730	5727	8920115	7	PAY	\N	\N	521	5	1	6.94	INCOME
36270315	36270315	101	1	8848315	174	113	103	0	2003-07-30 00:00:00	4.68	0	0	0	6879	36270315	1935242	5727	8848315	7	PAY	\N	\N	521	136	1	4.68	INCOME
36297909	36297909	101	1	8956490	174	113	103	0	2003-11-04 00:00:00	9.6	0	0	0	6879	36297909	2043038	5727	8956490	7	PAY	\N	\N	519	982	1	9.6	INCOME
36328765	36328765	101	1	8976174	174	113	103	0	2003-12-04 00:00:00	650.42	0	0	0	48214	36328765	2062658	2221	8976174	7	PAY	\N	\N	521	290	1	650.42	INCOME
36338556	36338556	101	1	9013984	32	113	103	0	2003-12-26 00:00:00	2389.35	0	0	0	48214	36338556	2100360	2221	9013984	4	PAY	\N	\N	16	8036	1	2389.35	INCOME
36355226	36355226	101	1	9059684	174	113	103	0	2005-01-17 00:00:00	4163.62	0	0	0	48214	36355226	2145952	2221	9059684	7	PAY	\N	\N	521	200501006988611	1	4163.62	INCOME
36379163	36379163	101	1	9119750	174	113	103	0	2005-02-11 00:00:00	4453	0	0	0	48214	36379163	2205910	2221	9119750	7	PAY	\N	\N	517	3	1	4453	INCOME
36380179	36380179	101	1	9139522	174	113	103	0	2005-02-14 00:00:00	75	0	0	0	6879	36380179	2225665	5727	9139522	7	PAY	\N	\N	519	581	1	75	INCOME
36420292	36420292	101	1	9188523	174	113	103	0	2005-03-14 00:00:00	72	0	0	0	6879	36420292	2274561	5727	9188523	7	PAY	\N	\N	519	1337	1	72	INCOME
36423630	36423630	101	1	9176030	174	113	103	0	2005-03-14 00:00:00	4449	0	0	0	48214	36423630	2262101	2221	9176030	7	PAY	\N	\N	530	88600620239	1	4449	INCOME
36463840	36463840	101	1	9259730	174	113	103	0	2005-04-14 00:00:00	67	0	0	0	6879	36463840	2345622	5727	9259730	7	PAY	\N	\N	521	200504006053417	1	67	INCOME
36531936	36531936	101	1	9385849	174	113	103	0	2005-06-14 00:00:00	12	0	0	0	6879	36531936	2471537	5727	9385849	7	PAY	\N	\N	521	200506005525911	1	12	INCOME
36638730	36638730	101	1	9622297	174	113	103	0	2005-11-15 00:00:00	2190.14	0	0	0	48214	36638730	2706501	2221	9622297	7	PAY	\N	\N	530	88600686046	1	2190.14	INCOME
36676611	36676611	101	1	9692181	32	113	103	0	2005-12-09 00:00:00	3105	0	0	0	48214	36676611	2776287	2221	9692181	4	PAY	\N	\N	7	13586	1	3105	INCOME
36690781	36690781	101	1	9716132	174	113	103	0	2005-12-12 00:00:00	52	0	0	0	6879	36690781	2800208	5727	9716132	7	PAY	\N	\N	519	1310	1	52	INCOME
36728560	36728560	101	1	9786938	32	113	103	0	2006-01-18 00:00:00	82	0	0	0	6879	36728560	2870913	5727	9786938	4	PAY	\N	\N	27	25594	1	82	INCOME
36767732	36767732	101	1	9869048	32	113	103	0	2006-02-14 00:00:00	117	0	0	0	6879	36767732	2952845	5727	9869048	4	PAY	\N	\N	19	66443	1	117	INCOME
36778806	36778806	101	1	9844414	174	113	103	0	2006-02-09 00:00:00	6690	0	0	0	48214	36778806	2928292	2221	9844414	7	PAY	\N	\N	530	88600716160	1	6690	INCOME
36902705	36902705	101	1	10136864	32	113	103	0	2006-05-16 00:00:00	25	0	0	0	6879	36902705	3219778	5727	10136864	4	PAY	\N	\N	27	35913	1	25	INCOME
36904423	36904423	101	1	10101546	174	113	103	0	2006-05-15 00:00:00	2333	0	0	0	48214	36904423	3184609	2221	10101546	7	PAY	\N	\N	530	88600753259	1	2333	INCOME
36960162	36960162	101	1	10197780	174	113	103	0	2006-06-13 00:00:00	295	0	0	0	48214	36960162	3280452	2221	10197780	7	PAY	\N	\N	530	88600768558	1	295	INCOME
36960725	36960725	101	1	10231358	32	113	103	0	2006-06-19 00:00:00	15	0	0	0	6879	36960725	3313856	5727	10231358	4	PAY	\N	\N	57	13529	1	15	INCOME
37006193	37006193	101	1	10334836	32	113	103	0	2006-08-16 00:00:00	20	0	0	0	6879	37006193	3416660	5727	10334836	4	PAY	\N	\N	16	65982	1	20	INCOME
37046893	37046893	101	1	10496981	174	113	103	0	2006-09-18 00:00:00	10	0	0	0	6879	37046893	3577419	5727	10496981	7	PAY	\N	\N	538	9990000000000	1	10	INCOME
37087309	37087309	101	1	10600902	174	113	103	0	2006-10-11 00:00:00	15	0	0	0	6879	37087309	3679942	5727	10600902	7	PAY	\N	\N	538	9990000000000	1	15	INCOME
37228078	37228078	101	1	10927279	32	113	103	0	2007-01-15 00:00:00	6630	0	0	0	48214	37228078	4004712	2221	10927279	4	PAY	\N	\N	29	10594	1	6630	INCOME
37238035	37238035	101	1	10912442	32	113	103	0	2007-01-15 00:00:00	125	0	0	0	6879	37238035	3989902	5727	10912442	4	PAY	\N	\N	13	10786	1	125	INCOME
37391331	37391331	101	1	11266318	174	113	103	0	2007-04-09 00:00:00	70	0	0	0	6879	37391331	4342737	5727	11266318	7	PAY	\N	\N	538	9990000000000	1	70	INCOME
37447888	37447888	101	1	11388380	32	113	103	0	2007-05-09 00:00:00	35	0	0	0	6879	37447888	4464426	5727	11388380	4	PAY	\N	\N	63	61018	1	35	INCOME
37456536	37456536	101	1	11406713	174	113	103	0	2007-05-11 00:00:00	2395	0	0	0	48214	37456536	4482679	2221	11406713	7	PAY	\N	\N	530	88680031450	1	2395	INCOME
37513185	37513185	101	1	11516065	32	113	103	0	2007-06-14 00:00:00	15	0	0	0	6879	37513185	4591457	5727	11516065	4	PAY	\N	\N	11	35555	1	15	INCOME
37688810	37688810	101	1	11914812	174	113	103	0	2007-11-13 00:00:00	1515	0	0	0	48214	37688810	4986496	2221	11914812	7	PAY	\N	\N	530	88680065195	1	1515	INCOME
37752804	37752804	101	1	12024863	174	113	103	0	2007-12-13 00:00:00	85	0	0	0	6879	37752804	5095919	5727	12024863	7	PAY	\N	\N	538	9990000000000	1	85	INCOME
37809163	37809163	101	1	12164717	174	113	103	0	2008-01-09 00:00:00	100	0	0	0	6879	37809163	5235192	5727	12164717	7	PAY	\N	\N	538	9990000000000	1	100	INCOME
37880044	37880044	101	1	12295938	174	113	103	0	2008-02-13 00:00:00	130	0	0	0	6879	37880044	5366005	5727	12295938	7	PAY	\N	\N	538	9990000000000	1	130	INCOME
37885038	37885038	101	1	12325178	32	113	103	0	2008-02-18 00:00:00	7428.6	0	0	0	48214	37885038	5395165	2221	12325178	4	PAY	\N	\N	32	8068	1	7420	INCOME
37903774	37903774	101	1	12325178	32	113	103	0	2008-02-21 00:00:00	735	0	0	0	48214	37903774	5395165	2221	12325178	4	PAY	\N	\N	66	13610	1	735	INCOME
37944080	37944080	101	1	12481316	174	113	103	0	2008-03-14 00:00:00	90	0	0	0	6879	37944080	5539564	5727	12481316	7	PAY	\N	\N	538	9990000000000	1	90	INCOME
37996818	37996818	101	1	12718062	174	113	103	0	2008-04-08 00:00:00	45	0	0	0	6879	37996818	5775952	5727	12718062	7	PAY	\N	\N	538	9990000000000	1	45	INCOME
38019933	38019933	101	1	12700222	32	113	103	0	2008-04-15 00:00:00	108.94	0	0	0	48214	38019933	5758162	2221	12700222	4	PAY	\N	\N	22	32068	1	108.94	INCOME
38170089	38170089	101	1	12679542	32	113	103	0	2008-06-13 00:00:00	0.5	0	0	0	6879	38170089	5737491	5727	12679542	4	PAY	\N	\N	50	72915	1	0.5	INCOME
38170090	38170090	101	1	13016899	32	113	103	0	2008-06-13 00:00:00	15	0	0	0	6879	38170090	6073459	5727	13016899	4	PAY	\N	\N	50	72915	1	15	INCOME
38264718	38264718	101	1	13187241	32	113	103	0	2008-08-13 00:00:00	30	0	0	0	6879	38264718	6241972	5727	13187241	4	PAY	\N	\N	114	21105	1	30	INCOME
38327723	38327723	101	1	13357279	32	113	103	0	2008-10-16 00:00:00	40	0	0	0	6879	38327723	6410596	5727	13357279	4	PAY	\N	\N	63	63648	1	40	INCOME
38393599	38393599	101	1	13457571	32	113	103	0	2008-11-10 00:00:00	25	0	0	0	6879	38393599	6510337	5727	13457571	4	PAY	\N	\N	14	43462	1	25	INCOME
38474284	38474284	101	1	13665261	32	113	103	0	2008-12-19 00:00:00	4750.88	0	0	0	48214	38474284	6716976	2221	13665261	4	PAY	\N	\N	16	7602	1	4750	INCOME
38534990	38534990	101	1	13665261	32	113	103	0	2009-01-12 00:00:00	135	0	0	0	48214	38534990	6716976	2221	13665261	4	PAY	\N	\N	15	70881	1	135	INCOME
38537602	38537602	101	1	13761364	32	113	103	0	2009-01-15 00:00:00	150	0	0	0	6879	38537602	6812812	5727	13761364	4	PAY	\N	\N	119	3646	1	150	INCOME
38763089	38763089	101	1	14302714	32	113	103	0	2009-04-14 00:00:00	5215.62	0	0	0	48214	38763089	7352398	2221	14302714	4	PAY	\N	\N	65	13913	1	5210	INCOME
38775200	38775200	101	1	14252255	32	113	103	0	2009-04-15 00:00:00	95	0	0	0	6879	38775200	7302088	5727	14252255	4	PAY	\N	\N	119	8584	1	95	INCOME
38832633	38832633	101	1	14302714	32	113	103	0	2009-05-08 00:00:00	795	0	0	0	48214	38832633	7352398	2221	14302714	4	PAY	\N	\N	16	17133	1	795	INCOME
38876285	38876285	101	1	14416212	33	113	103	0	2009-05-28 00:00:00	45	0	0	0	6879	38876285	7465525	5727	14416212	5	PAY	\N	\N	6	141155	1	45	INCOME
38892189	38892189	101	1	14561532	32	113	103	0	2009-06-10 00:00:00	20	0	0	0	48214	38892189	7610124	2221	14561532	4	PAY	\N	\N	69	6693	1	20	INCOME
39053889	39053889	101	1	14760594	33	113	103	0	2009-10-01 00:00:00	5	0	0	0	6879	39053889	7807513	5727	14760594	5	PAY	\N	\N	35	14529	1	5	INCOME
39125301	39125301	101	1	15030009	174	113	103	0	2009-10-27 00:00:00	25	0	0	0	251522	39125301	8074318	197168	15030009	7	PAY	\N	\N	544	291500705158	1	25	INCOME
39199842	39199842	101	1	14916777	32	113	103	0	2009-12-07 00:00:00	5	0	0	0	6879	39199842	7962225	5727	14916777	4	PAY	\N	\N	22	32215	1	5	INCOME
39199843	39199843	101	1	15160318	32	113	103	0	2009-12-07 00:00:00	25.16	0	0	0	6879	39199843	8203709	5727	15160318	4	PAY	\N	\N	22	32215	1	25.16	INCOME
39297592	39297592	101	1	15297465	32	113	103	0	2010-01-11 00:00:00	176	0	0	0	48214	39297592	8340070	2221	15297465	4	PAY	\N	\N	32	23077	1	176	INCOME
39355460	39355460	101	1	15421141	32	113	103	0	2010-02-02 00:00:00	435	0	0	0	48214	39355460	8463169	2221	15421141	4	PAY	\N	\N	21	26903	1	435	INCOME
39359980	39359980	101	1	15532829	174	113	103	0	2010-01-28 00:00:00	250	0	0	0	251522	39359980	8574356	197168	15532829	7	PAY	\N	\N	544	291500103376	1	250	INCOME
39439130	39439130	101	1	15574851	33	113	103	0	2010-03-01 00:00:00	110	0	0	0	6879	39439130	8616183	5727	15574851	5	PAY	\N	\N	35	18258	1	110	INCOME
39532027	39532027	101	1	15752160	33	113	103	0	2010-04-07 00:00:00	85	0	0	0	6879	39532027	8792782	5727	15752160	5	PAY	\N	\N	35	14753	1	85	INCOME
39610413	39610413	101	1	15961029	32	113	103	0	2010-05-10 00:00:00	755	0	0	0	48214	39610413	9000719	2221	15961029	4	PAY	\N	\N	21	34022	1	755	INCOME
39878381	39878381	101	1	16250779	32	113	103	0	2010-09-23 00:00:00	15	0	0	0	6879	39878381	9289016	5727	16250779	4	PAY	\N	\N	52	7409	1	15	INCOME
39981002	39981002	101	1	16810979	32	113	103	0	2010-10-25 00:00:00	720	0	0	0	48214	39981002	9845521	2221	16810979	4	PAY	\N	\N	70	48890	1	720	INCOME
